ms,split,text,Topic,Count,t1,t2,t3,t4
132,0,واربعة واربعين درهما وزنا ستة دراهم نقدا وعن كل درهم منها اوقيتان زنتهما اربعة وعشرون درهما بدعة احدثوها وبلية ابتداوها لا اصل لها في ملة نبوية ولا مستند لفعلها عن طريقة شرعية ولا شبهة التدعها في الاقتداء بفعل احد ممن غير ولا اثتناسه بقول واحد من اليشر سوي شء فا عنه ذهاب بهجة الدنيا وزوال زينتها وتلاف الاموال وفساد زخرفها,0,50256,من,الله,الي,عليه
132,1,ومصير الكافة الي القلة وشمول الفاقة للجمهور مع الذلة ليقضي الله امرا كان مفعرلا واما اسعار المبيعات فان الذهب انتهي بحاضرة القاهرة وربعها كل مثقال منه الي ماءة وخمسين درهما من الفلوس وبلغ بثفر الاسكندرية كل مثقال الي ثلاثماثة درهم فلوسا السرمد الداءم الذيلا ينقطع وقيل دوام الزمان من ليل او نهار اتظر لسان العرب لاين متظور مص و م,0,50256,من,الله,الي,عليه
132,3,وخمسين فلوسا غير الكلفة وهي عن السمسرة عشرة دراهم والحمولة سيعة دراهم والغربلة ثلاثة دراهم واجرة الطحن ثلاثون درهما فذلك خمسون درهما ويتحصل عن الاردب قمحا نقيا خمس ويبات ققط وينقص منه سدسه غلتا فاذا لا يتهيا كل اردب الا من حساب ستماءة درهم فلوسا ويلغ كل اردب من الشعير والفول ما ينيف عن ثلاثماءة درهم سوي الكلف والاردب من,0,50256,من,الله,الي,عليه
132,4,اليسلة ثمانماءة درهم ومن الحمص خمسماءة درهم والراس الواحد من البقر بماءة مثقال من الذهب عنها خمسة عشر الف رهم من الفلوس ص والرطل الواحد من اللحم البقري النء بسبعة دراهم فلوسا والرطل الواحد من الضان بخمسة عشر درهما والطاءر الواحد من الدجاج من ماءة درهم كل طاءر منها الي عشرين درهما فلوسا والطاءر الواحد من الاوز من ماءتي درهم,0,50256,من,الله,الي,عليه
133,0,كل طاءر منها الي خمسين درهما فلوسا والراس الواحد من الغنم الضان بما تاف عن الفي درهم فلوسا وييع الجمل بسبعة الاف فلوسا والقدح الواحد من لب اليقطين بماءة درهم وعشرين درهما فلوسا والقدح من الارز بخمسة عشر درهما فلوسا والاردب الواحد من بذر الجزر بخمسماءة درهم فلوسا وكل قدح من بذر الفجل بماءة وخمسين درهما فلوسا وكل قدح من بذر,0,50256,من,الله,الي,عليه
133,1,اللفت ثلاثماءة درهم فلوسا وكل قنطار من الشيرج غير كلفة بالف وماءتي ذكر الامام المقريزي في كتابه الخطط المقريزية قيمة السرة عامة باقل من هذا وذكر ان السلطان الملك الناصر محمد الفي سنة ه ما يسسي باسم تصف السمسرة وتصه ومما ايطل ايضا تصف السرة وهو عبارة عن ان من باع شيةا من الاشياء فانه يعطي اجرة الدلال علي ما تقرر,0,50256,من,الله,الي,عليه
133,2,من قديم عن كل ماءة درهم درهسين فلما ولي ناصر الدين ابن العيخي الوزارة قرر علي كل دلال من لالته درهما من كل درهمين فصار الدلال يصمل معدله ويجهد حتي ينال عادته وتصير الغرامة علي الباءع فتضرر الناس من ذلك واوذوا قلم يفاءوا حتي ايطل دلك السلطان انظر الخطط للمقريزي مايين المعقوفتين ساقطمن وما انيته من تسخهوب وتته چ ما بين,0,50256,من,الله,الي,عليه
133,3,المعقرفتين زبادة من نتة بب ما بين المعقوفتين ساقطمن وما ايبته من ب و ما بين المعقرفتين زيادة من ب ما بين المحقوفتين زيادةمن ب درهم فلوسا والبطيخة الواحدة في اوان البطيخ بعشرين درهما فلوسا وكل رطل من العنب في اوانه باربعة دراهم فلوسا وكل قنطار من القرع بماءة درهم فلوسا والسكركل طل الي سبعين درهما فلوسا وزيت الزيتون كل قنطار,0,50256,من,الله,الي,عليه
133,4,منه يخمسماءة وخسين درهما فلوسا والثوب القطن بالف وخمسماءة درهم فلوسا والذراع الواحد من ثياب الكتان الذي لم يقصر بيضعة عشر درهما فلوسا والبيخة الواحدة من بيض الدجاج بنصف درهم قلوسا والليمونة الواحدة بثلاثة دراهم فلوسا والرطل الواحد من الكتان الذي لم يمشق بعشرين درهما قلوسا ويلغ بالاسكندرية وتروجة كل قدح واحد من القمح الي اربعين درهما,0,50256,من,الله,الي,عليه
134,0,فلوسا ومن الشعير ثلاثين درهما والرطل من الخبز عشرة دراهم والرطل منلحم الضان ستين درهما فلوسا والطاءر المتوسط من الدجاج سبعة وخمسين درهما فلوسا والييضة الواحدة من بيض الدجاج بدرهمين فلوسا والاوقية من الزيت باريعة دراهم فلوسا ويلغ كل قدح من بذر الرجلة بالقاهرة الي ستين درهما قلوسا وسبعين والرطل الواحد من الكمثري الي بضعة وخمسين درهما والقنطار من الشريخشاك,0,50256,من,الله,الي,عليه
134,3,حينصلري العرفجبين النيلوفر الي درهم فلوسا والخيارة الواحدة الي درهم فلوسا وتصف وبيع الفروج الواحد بسبعة وثلاثين درهما فلوسا وبيع في تركة ملوطتان غسيلتان من قطن بالفي درهم وماءتي درهم واربعين درهما فلوسا ويقية المبيعات بهذه النسبة فمن نظر الي اءمان المبيعات باعتبار ص الفضة والذهب لا يجدها قد غلت الا شيءا يسيرا واما باعتبا ما دهي الناس من كثرة,0,50256,من,الله,الي,عليه
