phrase,uri,ms
 الحرب مع مروان سنه ه وكان يحب المال حبا جما وكان له سبعه بنون قتيبه وعبد الرحمن وعبد الله وعبيد الله وصالح وبشار ومحمد وصاروا هلا بعده الي الحجاج بن يوسف فولي قتيبه علي خراسان سنه ه فغزا وفتح بيكند ونوشكث ورامثين وبخاري وشومان وكش ونسف وخام جرد وسمرقند وشاش وفرغانه وكاشغر وحدود الصين وصالح نيزك والسغد وخوارزم شاه وقتل ,0157AbuMikhnafAzdi.WaqcatTaff.Masaha003027-ara1,164
 زياد واشرف علي الناس يخذلهم عن مسلم عليه السلام كان ممن كتبت شهادته علي حجر بن عدي ج ص وحارب مسلما عليه السلام ج ص و قال ابو مخنف حدثني يوسف بن يزيد عن عبد الله بن خازم قال كان مع علي عليه السلام بصفين وفيمن كتبت شهادته علي حجر بن عدي و هو الذي حرض ابن زياد علي قتل ,0157AbuMikhnafAzdi.WaqcatTaff.Masaha003027-ara1,175
 رجح نسبه الابيات الي الفرزدق وانه انشاها بعد رجوعه من الحج سنه ستين و ذكر الاصفهاني الابيات منسوبه الي ابن الزبير الاسدي هذا نقلا عن المداني عن ابي مخنف عن يوسف بن يزيد قال الطبري وفي هذه السنه سنه ستين عزل يزيد الوليد بن عتبه في شهر رمضان فامر عليها عمرو بن سعيد بن العاص الاشدق فقدمها في شهر رمضان ,0157AbuMikhnafAzdi.WaqcatTaff.Masaha003027-ara1,184
 الكوفه قال ابو مخنف حدثني محمد بن قيس ولعله ابن قيس بن مسهر قال ابو مخنف فحدثني السدي عن رجل من بني فزاره قال السدي لما كان زمن الحجاج بن يوسف كنا مختبين في دار زهير بن القين البجلي وكان اهل الشام لا يدخلونها فقلت للفزاري حدثني عنكم حين اقبلتم مع الحسين بن علي قال والارشاد والخوارزمي مدينه الخزر عند ,0157AbuMikhnafAzdi.WaqcatTaff.Masaha003027-ara1,191
 كما في معجم البلدان وهي معرب دشتبه يعني الواحه الحسنا كوره من كور الكوفه فيها حمام لعمر بن سعد بيد مولاه اعين سمي باسمه كما في القمقام استعمله الحجاج بن يوسف الثقفي علي همذان سنه وكان اخوه مطرف بن المغيره علي المدان فخرج علي الحجاج فامده حمزه بالمال والسلام سرا فبعث الحجاج الي قيس بن سعد العجلي وهو يومذ علي ,0157AbuMikhnafAzdi.WaqcatTaff.Masaha003027-ara1,197
 مسروق بن وال مضت ترجمته من قبل في حوادث عشيه التاسع من المحرم المباهله الملاعنه بان يدعو الله كل من الطرفين ان يلعن المبطل الظالم ينضنضه يحركه المصاع الصراع حدثني يوسف بن يزيد عن عفيف بن زهير بن ابي الاخنس وكان قد شهد مقتل الحسين عليه السلام وتمام الخبر في الهامش رقم فلما رجع كعب بن جابر الازدي قالت له ,0157AbuMikhnafAzdi.WaqcatTaff.Masaha003027-ara1,207
 بن عبد الجبار بن احمد الحمامي عنه روايه ابي عبد الله الحسين بن علي بن الحسين الكوفي عنه روايه ابي بكر مسمار بن عمر بن محمد بن العويس عنه سماع يوسف بن احمد بن محمود بن الطحان الثقفي عليه وقف ابن الحاجب بسفح قاسيون بسم الله الرحمن الرحيم اخبرنا الشيخ الصالح ابو بكر مسمار بن عمر بن محمد بن النيار ,0161SufyanThawri.Faraid.Shia001879-ara1,4
 عن ابراهيم عن علقمه قال قال عبد الله لعن الله الواشمات و المستوشمات والمتنمصات والمتفلجات للحسن المغيرات خلق الله وذكر الحديث حدثنا وكيع عن سفيان عن منصور عن مجاهد عن يوسف عن عبد الله بن الزبير قال جا رجل الي النبي صلي الله عليه وسلم فقال يا رسول الله ان ابي مات ولم يحج افحج عنه قال انت اكبر ولده ,0161SufyanThawri.Hadith.Shamela0026548-ara1,17
 الله صلي الله عليه وسلم لبلال ارحنا بالصلاه حدثنا ابو نعيم وقبيصه قالا حدثنا سفيان عن ابي اليقظان عن زاذان عن جرير بن عبد الله القسم الثاني روايه محمد بن يوسف الفريابي عن الثوري بسم الله الرحمن الرحيم علي الله توكلت اخبرنا الشيخ ابو عمر عبد الواحد بن محمد بن عبد الله بن محمد بن مهدي سنه قال اخبرنا ابو ,0161SufyanThawri.Hadith.Shamela0026548-ara1,30
 فسرت في هذه النسخه من سور القران العزيز سوره البقره وسوره ال عمران وسوره النسا وسوره الماده وسوره الانعام وسوره الاعراف وسوره الانفال وسوره براه وسوره يونس وسوره هود وسوره يوسف وسوره رعد وسوره ابراهيم وسوره الحجر وسوره النحل وسوره بني اسرايل وسوره الكهف وسوره مريم وسوره طه وسوره اقترب وسوره الحج وسوره الممنين وسوره النور وسوره الفرقان وسوره الشعرا ,0161SufyanThawri.Tafsir.Shia002462-ara1,25
 القران لا يحفظون الا تري انه قول الله اليس الصبح بقريب والحرفان الاخران ثم اتبعهم ان الملوك اذا دخلوا قريه افسدوها وجعلوا اعزه اهلها اذله قال الله وكذلك يفعلون وقول ليوسف ليعلم اني لم اخنه بالغيب وان الله لا يهدي كيد الخانين فقال له ملك من الملاكه ولا حين هممت قال وما ابر نفسي فرجع فرفع جبريل عليه السلام القريه ,0161SufyanThawri.Tafsir.Shia002462-ara1,56
 رحم ربك قال جعلها استثنا للمسلم ولذلك خلقهم قال للرحمه الايه سفين عن الاعمش عن ابي جعفر عن بن عباس وجاك في هذه الحق قال في هذه السوره الايه سوره يوسف سفين عن رجل عن مجاهد اني رايت احد عشر كوكبا والشمس والقمر رايتهم لي ساجدين قال ابوه واخوته وخالته الايه قال سفين وكان غيره يقول ابوه واخوته وخالته سفين ,0161SufyanThawri.Tafsir.Shia002462-ara1,57
 بن جريج وسالم او احدهما عن بن ابي مليكه عن بن عباس في قوله ولقد همت به وهم بها قال اسلمت له وحل التبان وقعد بين فخذيها فنادي مناد يا يوسف لا تكن كالطاير اذا دما ذهب ريشه فلم يعظ عن الندا شيا فنودي الثانيه فلم يعظ عن الندا شيا فتمثل له يعقوب فضرب صدره فقام فخرجت الشهوه من انامله ,0161SufyanThawri.Tafsir.Shia002462-ara1,58
 سفين عن منصور عن مجاهد قال من قراها متكا ونونها قال الطعام ومن لم ينونها قال الاترنج الايه سفين عن ابي اسحاق عن ابي الاحوص عن عبد الله قال اعطي يوسف عليه السلام وامه ثلث الحسن الايه سفين في قوله ليسجننه حتي حين قال سبع سنين الايه سفين في قراه عبد الله اني اراني اعصر عنبا الايه سفين عن عماره ,0161SufyanThawri.Tafsir.Shia002462-ara1,58
 قوله ما كان لياخذ اخاه في دين الملك قال في قضا الملك من سرق اتخذه عبدا الايه سفين في قوله ان يسرق فقد سرق اخ له من قبل قال كان يوسف سرق الهتهم فاسرها يوسف في نفسه الايه سفين في قوله فلما استيسوا منه خلصوا نجيا قال تشاوروا تشاورا بوسوسه الايه سفين قال دخل علي يوسف ملك السجن فقال له ,0161SufyanThawri.Tafsir.Shia002462-ara1,59
 الله ما لا تعلمون قال اعلم سيجعلون انبيا صلي الله عليهم الايه سفين في قوله بضاعه مزجاه قال قليله سمن وصوف الايه سفين عن خصيف عن مجاهد اني لاجد ريح يوسف لولا ان تفندون قال تسفهون الايه سفين عن ابي مودود عن الحسن قال تهرمون حدثنا سفين عن ابي سنان عن عبد الله بن ابي الهذيل عن بن عباس قال ,0161SufyanThawri.Tafsir.Shia002462-ara1,59
 الزنجي شر مقاد صنعت لقوح الحرب ثم بعثتها تدر دما القوم غير جماد اهيجوا بني زيد علي ذل دعوه ولا تقطعوا الا بطيق عتاد لكم شاعر قد نيك في بيت يوسف وفي بيت كندير وبيت هداد ولا تفخروا بالشعر لستم من اهلها ولكنكم اهل لنقل سماد تعالوا بني زيد الي بيت كيركم تسيل دما من طعنه ببداد تروح غيلان المصلي ,0167BashsharIbnBurdShacir.Diwan.JK007613-ara1,148
