Topic,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,Count,msCount,uriCount
1490,بكرون,بقراتي,وتخريجي,الكراني,حباره,خوله,بانتقاي,قراه,اخبرك,رواج,11,11,9
1491,النسناس,ذيلها,بامين,القدريه,اشهدتهم,يعذبانه,طاهرالفقيه,الناخله,ادركيها,تناشدك,11,11,9
1492,ادبارا,فاخذتهم,الجلود,المتكلفين,كسبع,فيري,حصت,اسالكم,والميته,اكلوا,11,11,11
1493,المهرواني,المنتخبه,شيوخه,الجز,تخريج,الارموي,وصلواته,الصالح,لجعفر,الصحاح,11,11,6
1494,الشحامي,بقراتي,ابنا,بنيسابور,المعدل,الشروطي,طاهر,زاهر,وجيه,فهرويه,11,11,2
1495,غزاه,صروح,يعادان,اشتكاها,محصن,فيشويها,لاعطينك,فيهديها,لصداق,اقفالها,11,11,8
1496,فسيقرا,حاكا,فابتدا,بابصارهم,ملاحا,فسمعهم,الكساي,الذب,فرمقه,بالهمز,11,11,11
1497,البيوع,الكبري,كلاهما,توشوش,انفتل,مسدد,لعله,الارزي,يوعك,لخباب,11,11,1
1498,تهاب,بامه,تودع,امتي,اوصي,ازرع,فالحسوه,تحفه,الظالم,ظالم,11,11,4
1499,خرا,عوافي,فيجدانها,ينعقان,راعيان,بغنمهما,وجوههما,والطير,العواف,ثنيه,11,11,11
1500,وكتاب,تهذيبه,المشاخ,كج,الارشاق,السحيلي,ضلتك,القوقلي,القلقل,اخرجهن,11,11,10
1501,التصانيف,كج,يفضله,مجلدا,المقامات,الشيعي,لتنبيهه,الصاغان,اللوهوري,الدهشاني,11,11,8
1502,وفريد,وحيد,دهره,مغالقه,تراكيبه,مبانيه,المجمله,وغاص,اتاح,فبحث,11,10,8
1503,وحدثنا,عتاب,الحذا,سوار,وحدثني,الوزان,بركاتك,المحاملي,منهال,الشعبي,11,11,5
1504,الخداع,يخدع,للنبي,غبنته,يكره,البيوع,ليال,بثلاث,وساقني,البيع,11,11,11
1505,البشر,واشجع,ومزينه,وجهينه,وغفار,ورسوله,الزبير,واسلم,والانصار,احب,11,11,11
1506,اللقحه,الصفي,المنيحه,منحه,بانا,تغدو,وتروح,والشاه,نعم,الصدقه,11,11,11
1507,لبيك,تلبيه,يصرخون,التلبيه,وسمعتهم,شريك,تردع,الحليفه,بذي,بالحج,11,11,11
1508,مخلوق,الزمي,النصاري,يقولون,اليهود,قبلنا,زنادقه,ادريس,حضرت,امن,11,11,9
1509,الترسل,امنعك,الانشا,دانيال,الملياني,الخيال,والنكت,العجيبه,والنوادر,طيف,11,10,9
1510,الزهد,فاغره,يشغلك,فاها,يرونها,والنيه,اسباط,تفرح,ابوابا,ضيع,11,10,10
1511,بعثني,فامرني,اقتله,كريمه,هني,منازل,تريد,السلب,نكح,قره,11,11,11
1512,ويتلوه,الطاهرين,بالسلطانيه,تسويده,بعون,الجز,فرغت,الكيفيات,مصنفه,والحمد,11,11,3
1513,والمقصرين,فتح,انبعثت,للمحلقين,الوهاب,حدثناه,العمره,حرمله,عصيانا,صدرنا,11,11,2
1514,الصفحه,الكتب,المجموع,المقنعه,المحلي,المبسوط,التهذيب,والمغني,وبدايه,المحتاج,11,11,2
1515,درستويه,شاذان,الفسوي,خيرون,سابط,وحشي,هليل,المقراني,نمير,الجدال,11,11,7
1516,صاعنا,افتح,فقدمت,همني,تفحصت,فسالت,بابا,فاتيناه,ففحصت,الصاع,11,11,11
1517,ازواجهم,عويمرا,يرمون,شهادات,فشهاده,ايقتله,تقولون,والذين,شهدا,احدهم,11,11,11
1518,تورمت,قدماه,علاقه,النجاحي,بالطابران,فقيل,المغيره,قام,توابين,عيينه,11,11,11
1519,النصرانيه,محصنان,يحصن,تحصنه,بامراته,بالغان,الاحصان,حرين,اسلما,النصراني,11,11,8
1520,وترجيله,فرضها,فاقرت,والسفر,ركعتين,الحضر,الحاض,راس,ارجل,حاض,11,11,7
1521,لليلتين,وماه,خلتا,عباته,الحوثره,فعقر,خزفه,قتل,بالكوفه,بالكناسه,11,10,3
1522,تفسد,واوه,التشديد,فسدت,يغير,اوه,يخالفها,احرف,يتولد,مصاب,11,11,8
1523,الوقف,وقفها,الواقف,الولايه,للسفه,حاكم,المستحق,لجهه,الموصي,الاستبدال,11,10,5
1524,الاواخر,السبع,القدر,اروا,التماس,ليله,رجالا,المنام,التمسوا,ذنبه,11,11,11
1525,يحط,المرابحه,التوليه,فيهما,يخير,والتوليه,الثمن,للتسميه,اسقطها,خيانه,11,10,10
1526,القضاعي,المزي,الزكي,الزهر,اعجوبه,الكلبي,المحدثين,جمال,وعمده,حافظ,11,11,11
1527,يخالفان,صاحبهما,اصول,يخالف,تخريجا,كابي,الرافعي,فانهما,الخلع,المزني,11,11,9
1528,وصواحبه,عوادي,فعزما,فقدما,انشده,طالبه,ينشدهم,عرسوا,جاشها,السل,11,11,10
1529,منبوذ,فصفهم,اخبرهم,حدثك,وكبر,قبر,فهلم,لقيط,اليوم,عنهما,11,11,11
1530,نعشها,رفعتم,بسرف,حضرنا,كثره,جنازه,ميمونه,زوجه,اغض,للبصر,11,11,11
1531,فيلقاه,السوق,فيشتري,الحجله,بالبركه,فشربت,كتفيه,زهره,وجع,فنظرت,11,11,10
1532,وتبعه,ماكولا,خازم,تبيعا,بميم,تسميته,حبان,خلفون,الثقات,جهاله,11,11,6
1533,كاتبهما,وافضاها,الباقيه,اديا,العبد,يستمسك,عجزا,يلزمه,عذرتها,الجاريه,11,11,4
1534,واوتينا,جيبه,فكبسه,فراق,فباعهم,بعجوز,منطق,القمر,احتبس,ووعده,11,11,9
1535,الطلاع,كتامه,سبتي,والعدوه,للتواريخ,يستجيزهم,وليق,مستبحرا,ملتهفا,شبرب,11,11,6
1536,ساجد,ميمون,جهل,واصحاب,حدثه,بينا,شريح,مسلمه,وحدثني,يصلي,11,11,11
1537,يسير,اسفاره,اوترت,توتر,فساله,ليلا,اسلم,ينقض,الوتر,اوله,11,11,11
1538,اجر,يجاوز,اعانه,الاجر,بالغا,الحموله,نصف,البعير,والنقلان,والنقل,11,10,8
1539,وكتاب,مماذق,كتاب,وده,القرا,السكيت,وفيات,زيادات,مذق,الافانين,11,11,10
1540,نظيرتها,نظار,السجده,اولاهن,وجملتهن,والفلق,الجاثيه,سبا,عدد,السور,11,7,6
1541,تزويج,الصغار,عراك,الكبار,اخوك,خطب,ولعابها,تلاعبها,وتلاعبك,وللعذاري,11,11,11
1542,تكليما,ماريت,السريره,وعجبت,وكلم,جاهلا,ولنفي,بالاواب,تمارين,هينني,11,11,9
1543,تجمعوا,انكح,الاختين,اخبرته,اختي,حبيبه,سلف,زينب,ثويبه,اخبره,11,10,11
1544,وبيدك,الجياع,اشبع,فانسي,يرام,شبعا,اتجوع,اخاف,تجوع,فاقم,11,11,10
1545,قزغلي,العوني,المسجف,التركي,المفيد,وست,ونشا,بنابلس,للساهر,يليشها,11,11,10
1546,المصحف,احدثه,ويكرهون,تماوت,الركوب,ينكرونها,للقراه,واول,سنته,المسجد,11,11,11
1547,حنبل,انقلبت,كتب,الزيرفان,نا,تكتبون,قر,ويفضله,فيما,الرحمن,11,10,1
1548,وحدثوه,وجدهم,واتمنهم,يعدوا,اعجزت,فحججت,فخانوه,فكذبوه,باصل,فاخلفوه,11,10,11
1549,رياي,جعلها,حقا,ابت,تاويل,السجود,سجدا,ربي,تحيه,الت,11,11,11
1550,اقرا,للقار,حسبك,وعليك,اسمعه,غيري,عليك,عبيده,صنج,بربط,11,11,11
1551,فسلمت,مرحبا,فاتيت,انطلقنا,بالاخ,اتينا,الصالح,بقصته,والنبي,السما,11,11,11
1552,شحيح,بتاركتهم,انفقت,جناح,فهل,اجر,ولست,هند,انفق,وهكذا,11,10,11
1553,وريح,الرحال,والعله,الرخصه,صلوا,المطر,برد,بالصلاه,رحله,ذات,11,11,11
1554,الزاغوني,والبها,والحافظ,روزبه,والدبيثي,وسبطه,واليلداني,وعتيق,الموفق,الحمامي,11,11,9
1555,واعرضوه,وخله,واعطوه,روحاني,وصوت,وزهد,والطير,وبشري,طوفوا,والسباع,11,10,11
1556,وايام,التشريق,العمره,النحر,يعتمر,يكره,عرفه,ويوم,فعلها,السنه,11,11,11
1557,يغاث,يسالوه,ريا,الغيب,عام,تفتا,تحرزون,ياتي,يعصرون,ضريرها,11,11,11
1558,تصيبه,اينام,الجنابه,لرسول,استفتي,احدنا,جنب,جويريه,توضا,دينار,11,10,10
1559,ذريته,ذريه,الذريه,وايوب,وسليمان,وزكريا,نجزي,الانعام,وهارون,وموسي,11,11,11
1560,اقطعه,بالسرقه,اقطع,ارايت,السارق,يقر,اتدرا,المتاع,اضمنها,السرقات,11,9,4
1561,الوفاه,الدبيثي,النجار,الداريجي,ستيره,بالروايات,وسمع,والضيا,الحصين,عصرها,11,11,3
1562,واقبلوا,بجهازهم,جهزهم,تبتس,لذو,ايتها,مذن,السقايه,اوي,اخوك,11,11,11
1563,المكره,القتل,القصاص,واضيف,الاثم,وللتسبيب,الشبهه,مقصورا,ويوجبه,نظرا,11,10,6
1564,ودفن,وايانا,قاسيون,بسفح,بمقبره,بالشاميه,ودرس,باطرابلس,الصالحي,الصاحبه,11,11,6
1565,زمان,بنار,بهبوط,ارخوا,هبوط,ارخ,الطوفان,بالطوفان,وانتشروا,الكوان,11,11,10
1566,برده,بريد,البختري,الحارثي,اسامه,شاكر,الحميد,المحمداباذي,واللفظ,وحدثنا,11,11,4
1567,ابلغك,قومك,املي,قذف,رجلان,حفظه,كنف,عليا,كشفت,فوالذي,11,11,11
1568,بحلاب,يومان,ازهر,هذان,صوم,شهدت,الفطر,العيد,فارسلت,الموقف,11,11,11
1569,المطهره,فناولته,ناولني,فاستيقظت,ونمت,بيمينه,طلع,خده,فاخذها,اتوضا,11,11,11
1570,اختصموا,خصمان,وشيبه,وعتبه,مجلز,وعبيده,نزلت,ربهم,هذان,فينا,11,11,10
1571,نذر,الحرام,اجزاه,المقدس,فصلي,يجزه,مسجد,المشي,فصلاها,المسجد,11,9,8
1572,والشيخ,وفضال,الجباب,الهشتجردي,حجدر,اربق,اوسنقر,هذار,وعبد,وحيدر,11,11,8
1573,جعلناكم,لتكونوا,وسطا,لجرير,شهدا,شهيدا,لروف,واللفظ,اسامه,الخدري,11,11,11
1574,فيسدد,يدخلان,يقتل,ويقتل,يضحك,يسلم,رجلين,الكافر,الزناد,المسلم,11,11,11
1575,ليحمله,يناوله,يوقد,اوقد,شربها,البيعه,صف,وياخذ,الانا,استاذن,11,11,10
1576,بشراب,احله,فشرب,الساعدي,يبين,غلام,يمينه,كم,حازم,اتي,11,11,11
1577,فليغتسل,الجمعه,شهود,الغسل,وهل,الصبي,احدكم,فضل,النسا,يوم,11,11,11
1578,الظن,اجتنبوا,والظن,تجسسوا,اياكم,تحسسوا,اكذب,اثم,الاعرج,امنوا,11,11,10
1579,بساج,فطرح,موكبه,بارده,طيلسان,ساجد,مرتفع,مغيمه,حاجته,غداه,11,11,10
1580,الخياطي,صنفها,وبرهان,وتفقهوا,بركت,رساله,تشتمل,السكاكي,لخدمه,القنيه,11,11,6
1581,فولوه,دنياهم,دينهم,مقامك,امرت,المسلمون,انكن,رقيق,صواحب,فبايعه,11,11,10
1582,والمامون,فحدثهما,الامين,للمحدثين,يتخلف,فركب,ياتونا,ادريس,يحدثونا,الكوفه,11,11,11
1583,والعميدي,والشلوبيني,الجاجرمي,والانقطاع,دقماق,النسك,والطيب,غلبون,والعباده,ولزم,11,11,8
1584,بالغه,قيمته,الاف,بلغت,تجب,عشره,زادت,بدل,قيمتها,درهم,11,11,8
1585,مبرح,واضربوهن,يجامعها,يجلد,ضربا,زمعه,جلد,احدكم,امراته,ضرب,11,11,11
1586,نفير,الثمالي,مجيب,الوداع,وحج,الشاميين,اللسعه,حجه,قدما,فيجد,11,11,11
1587,صددت,معتمرا,صنعنا,احصر,صنعت,المعتمر,الفتنه,حصورا,روسكم,البيت,11,11,11
1588,ربا,المشيخه,مكحول,اظنه,الحرب,والحربي,واسند,رويتم,مستوي,احل,11,11,10
1589,استخلف,تستخلف,المتمنون,الممنون,ويدفع,يابي,فاعهد,لعمر,ويابي,يتمني,11,11,10
1590,تباشر,فتنعتها,لزوجها,المراه,يحرم,وال,الولاده,فليلج,كانه,الرضاعه,11,11,11
1591,الرحله,البجيري,رميح,صدوق,خزيمه,بجير,حاتم,وسل,الاصم,صاعد,11,11,1
1592,والتكبير,غاديان,التلبيه,تصنعون,عرفه,مني,غدا,كنتم,وهما,سال,11,11,11
1593,يتسنه,يتقدم,صلدا,فيصلي,وابل,الطل,يتغير,كعمود,الخوف,الندي,11,11,11
1594,كليه,البراجه,بناظر,تمهيد,بالمنصوره,تسهيل,فاخر,اللغه,العربيه,القواعد,11,11,2
1595,قتلهم,الصلب,وارجلهم,والصلب,التشهير,فالامام,شا,والارجل,ورجله,يصلبوا,11,11,11
1596,غزه,هواره,القباني,بالاقطع,فحجبها,البلبيستي,ودفق,والاستحضار,البلبسنجي,النواري,11,11,9
1597,خاشعين,خلفهما,قرت,اذله,وقاموا,اعيننا,واطمانت,قلوبنا,وامن,وقام,11,11,11
1598,يرددها,الفرافصه,اياها,اخذت,الصبح,وربيعه,كثره,انفي,عمير,الفراقصه,11,11,10
1599,للسالين,ايات,واخوته,قصتهم,وحديثهم,نجاه,ودلال,وقصصهم,لقد,عليم,10,10,10
1600,وقلب,اسفندياذ,انشدنا,ايسته,عزلنا,وبالمعاصي,زاهدها,السطيحه,اطلقته,المرتعش,10,10,6
1601,بدفنهم,يغسلوا,اللحد,دماهم,فصلي,شهيد,الميت,يصل,اشير,صلاته,10,10,10
1602,مطير,الحمق,بالسويدا,صحبه,فلعلها,شريق,الفاكه,لاشكونه,فنلت,السني,10,10,5
1603,تعودوا,يعظكم,اتاذنين,لمثله,يستاذن,اوليس,الضحي,اصابه,منسيا,لهذا,10,10,10
1604,سنام,نعله,الهجره,سواد,والمنذر,البعير,مسحه,ذراعا,استصغرهم,وحديف,10,10,9
1605,امسي,اصبح,واسالك,الدعوات,واعوذ,يتابعونه,بك,رايتموه,اسالك,والجبن,10,10,9
1606,الموصلي,البرقاني,الميانجي,يعلي,وسالته,الاسفراييني,معين,التميمي,السمسار,الجعدبي,10,10,2
1607,القطع,المستامن,غرم,قطع,يقطع,وغرم,للزنا,حد,والقطع,مرتين,10,10,7
1608,فرجا,ومخرجا,احتسب,ويا,فاني,وتنفي,وتنالني,وتعصمني,ترددها,اسالك,10,10,10
1609,فاصون,وفلس,باخري,لاخراك,سالنيها,طعين,ارعبت,اقراتنا,يتطاعنون,بالفلس,10,10,8
1610,عمي,بمعدان,ضميه,يبداوني,الضيزن,ضحيتا,للحضر,ونسيتها,بنعمي,شاهبور,10,10,7
